lb	mle	ub	ce	Z	cZ
Mdh1	-1.24252766447709	0.385612033803236	1.62813969828033	0	0.39229676180746	0.251282787416706
Wbp7	-1.37106500907817	0.385612033803236	1.62813969828033	0	0.391769869301285	0.250913504206772
Mest	-1.97090595054987	-0.299920470735851	1.15683610140971	0	-0.391569373975476	-0.250904055229394
Pgam5	-2.01375173208356	-0.257074689202158	1.07114453834232	0	-0.390785345708721	-0.250251469949035
Dhrs1	-1.84236860594879	-0.257074689202158	1.02829875680863	0	-0.390254895275918	-0.249878453864907
Dmxl1	-1.24252766447709	0.342766252269544	1.62813969828033	0	0.389220654505721	0.249148398554448
Ndufc1	-0.899761412207549	0.257074689202158	1.28537344601079	0	0.389098682825734	0.249148398554448
Gipc1	-1.58529391674664	-0.257074689202158	0.985452975274938	0	-0.389016257854794	-0.249148398554448
Emd	-1.58529391674664	0.599840941471703	1.8423686059488	0	0.387542205147106	0.247736068681322
Znhit1	-1.11399031987602	0.299920470735851	1.45675657214556	0	0.387120015875795	0.24748270461572
Fdft1	-1.75667704288141	-0.257074689202158	1.07114453834232	0	-0.386065635548187	-0.246832159658449
Rab23	-2.05659751361726	-0.214228907668465	1.02829875680863	0	-0.386055357827742	-0.246832159658449
Pcsk6	-1.88521438748249	-0.257074689202158	1.07114453834232	0	-0.385952686535351	-0.246832159658449
Sf3b5	-1.49960235367925	-0.257074689202158	0.899761412207552	0	-0.385752563001913	-0.246823482238008
Top1	-1.28537344601079	0.342766252269544	1.7995228244151	0	0.385362819215034	0.246682162898083
Rbm25	-1.28537344601079	0.385612033803236	1.92806016901618	0	0.385239744644208	0.246682162898083
Exosc9	-1.97090595054987	-0.257074689202158	1.07114453834232	0	-0.381499370333962	-0.242775866001822
Zfp639	-1.1996818829434	0.299920470735851	1.54244813521295	0	0.380792538482887	0.242209741641184
Acadm	-1.7995228244151	-0.257074689202158	1.02829875680863	0	-0.380135993193933	-0.241913431332997
Gtf2e2	-1.11399031987602	0.299920470735851	1.49960235367925	0	0.380048994532869	0.241913431332997
r_URR1B	-1.97090595054987	-0.214228907668465	1.11399031987602	0	-0.379945222721078	-0.241913431332997
1810043H04Rik	-1.15683610140971	0.299920470735851	1.54244813521295	0	0.378170967081995	0.240172715309948
Cox6b1	-1.24252766447709	-0.214228907668465	0.771224067606475	0	-0.377788229317933	-0.239963778784295
Senp2	-1.15683610140971	0.299920470735851	1.49960235367925	0	0.377411609069079	0.239761609028243
AU022870	-1.84236860594879	-0.257074689202158	1.11399031987602	0	-0.375709825533431	-0.238107654984358
Cdh3	-2.14228907668465	-0.214228907668465	1.15683610140971	0	-0.375522606559107	-0.238107654984358
Aco1	-2.01375173208356	-0.214228907668465	1.07114453834232	0	-0.374621487921009	-0.237422432450193
Sin3b	-1.07114453834232	0.257074689202158	1.58529391674664	0	0.374513599489809	0.237422432450193
2700007P21Rik	-1.15683610140971	0.299920470735851	1.54244813521295	0	0.373993790221412	0.237261665587239
Bpnt1	-1.41391079061187	0.342766252269544	1.67098547981402	0	0.373981165494301	0.237261665587239
Ndufb6	-1.49960235367925	-0.214228907668465	0.899761412207552	0	-0.373235008672079	-0.236653443234005
Rnf7	-0.942607193741243	0.257074689202158	1.28537344601079	0	0.37204019272511	0.235551891041111
Ythdf3	-1.67098547981402	-0.257074689202158	1.02829875680863	0	-0.371739242926248	-0.235433519352917
Ppp3cb	-1.97090595054987	1.15683610140971	2.87066736275743	0	0.371158689708336	0.235007714332607
Supt4h1	-1.07114453834232	0.257074689202158	1.41391079061187	0	0.370757409332306	0.23477909649293
Mthfs	-1.37106500907817	0.342766252269544	1.62813969828033	0	0.36917485423364	0.23388079272033
Mrps11	-1.45675657214556	0.42845781533693	1.67098547981402	0	0.369144744697804	0.23388079272033
Iws1	-1.75667704288141	-0.257074689202158	1.02829875680863	0	-0.369120977794455	-0.23388079272033
Eif4enif1	-1.88521438748249	-0.257074689202158	1.07114453834232	0	-0.369045615892695	-0.23388079272033
Rae1	-1.1996818829434	0.299920470735851	1.49960235367925	0	0.368973230261976	0.23388079272033
Cops7a	-1.1996818829434	0.299920470735851	1.58529391674664	0	0.367677328630249	0.232669373792422
Ero1l	-2.18513485821834	-0.214228907668465	1.15683610140971	0	-0.367395538361592	-0.23257239855649
Sec13	-1.88521438748249	-0.214228907668465	0.985452975274938	0	-0.367050555739305	-0.232406010003116
Bdp1	-1.75667704288141	-0.257074689202158	1.07114453834232	0	-0.366503892533901	-0.232018104341649
Myst3	-1.67098547981402	0.385612033803236	1.97090595054988	0	0.36597835217879	0.231653471387626
Mon2	-1.49960235367925	0.385612033803236	1.67098547981402	0	0.364897101308055	0.230678556028968
Rnu7	-0.899761412207549	0.214228907668465	1.32821922754448	0	0.363596428137349	0.229474933803964
Ttc37	-1.88521438748249	-0.214228907668465	1.07114453834232	0	-0.363413659835276	-0.229474933803964
Tstd2	-1.92806016901618	-0.257074689202158	1.11399031987602	0	-0.363159274053647	-0.229408422669182
Hnrnph1	-1.7995228244151	-0.257074689202158	1.07114453834232	0	-0.362783582106177	-0.229222108457014
Wipi2	-1.32821922754448	0.342766252269544	1.7995228244151	0	0.362601952177159	0.229222108457014
r_B1F2	-1.41391079061187	-0.214228907668465	0.899761412207552	0	-0.362375167689592	-0.229185907060599
r_(TAA)n	-2.09944329515095	-0.257074689202158	1.15683610140971	0	-0.362037420703709	-0.229045297840727
Rfx7	-1.71383126134772	0.42845781533693	1.97090595054988	0	0.36168523741792	0.229045297840727
Pisd-ps3	-1.54244813521295	-0.214228907668465	0.942607193741247	0	-0.361590650130533	-0.229045297840727
Vps13b	-1.41391079061187	0.342766252269544	1.71383126134772	0	0.3614719050411	0.229045297840727
Crnkl1	-1.37106500907817	0.342766252269544	1.71383126134772	0	0.358980627241162	0.22652471635823
Paf1	-1.24252766447709	0.299920470735851	1.67098547981402	0	0.358338641303037	0.226033278138043
Cuta	-1.07114453834232	0.257074689202158	1.45675657214556	0	0.35811795345248	0.226030670137866
Xpnpep1	-1.67098547981402	-0.257074689202158	1.02829875680863	0	-0.357948092586938	-0.226030670137866
Eif2s3y	-1.41391079061187	0.342766252269544	2.01375173208357	0	0.354574859730192	0.222543463143939
mt-Cytb	-0.942607193741243	0.214228907668465	1.32821922754448	0	0.353984722199011	0.222109433442498
Sephs1	-2.09944329515095	-0.257074689202158	1.28537344601079	0	-0.352352465934863	-0.220532329827056
Dazap1	-1.41391079061187	0.342766252269544	1.49960235367925	0	0.351438845731969	0.219814705243195
Foxk2	-1.7995228244151	-0.257074689202158	1.07114453834232	0	-0.351100102240056	-0.219814705243195
9230114K14Rik	-2.18513485821834	-0.214228907668465	1.15683610140971	0	-0.351070915168867	-0.219814705243195
Ccdc53	-1.71383126134772	0.471303596870622	1.75667704288141	0	0.3509193027826	0.219814705243195
Pnpla8	-1.71383126134772	-0.214228907668465	1.02829875680863	0	-0.349075561607785	-0.218006613989236
Ccdc43	-1.28537344601079	0.299920470735851	1.71383126134772	0	0.347903466759068	0.2171404816281
Smc5	-1.62813969828033	0.42845781533693	1.71383126134772	0	0.347895679878557	0.2171404816281
Naa30	-1.37106500907817	0.342766252269544	1.67098547981402	0	0.346506459878284	0.216044673503229
Pip4k2c	-1.97090595054987	0.42845781533693	1.97090595054988	0	0.34650597497744	0.216044673503229
Wdtc1	-1.97090595054987	-0.214228907668465	1.15683610140971	0	-0.345803103474349	-0.215488132316439
Mapk8ip3	-2.01375173208356	-0.214228907668465	1.11399031987602	0	-0.345142214593878	-0.214977708292793
Cd2bp2	-1.84236860594879	-0.214228907668465	1.07114453834232	0	-0.344328574465851	-0.214299974352865
Hyou1	-1.45675657214556	0.299920470735851	1.67098547981402	0	0.343281445739465	0.213379055805931
Ankmy2	-1.75667704288141	-0.214228907668465	1.07114453834232	0	-0.342936218653665	-0.213379055805931
Fnip1	-1.24252766447709	0.299920470735851	1.54244813521295	0	0.342746414896442	0.213379055805931
Nop2	-1.28537344601079	0.299920470735851	1.58529391674664	0	0.342706792913719	0.213379055805931
Hif1an	-2.05659751361726	-0.171383126134772	1.11399031987602	0	-0.342506165256104	-0.213373273665671
Tomm20	-1.02829875680863	0.214228907668465	1.41391079061187	0	0.341513957257595	0.212500527046434
AI316807	-2.14228907668465	-0.214228907668465	1.1996818829434	0	-0.341070356950643	-0.21222874795861
Kdm3b	-1.15683610140971	0.299920470735851	1.54244813521295	0	0.340520019214888	0.211840138891978
Gtf2i	-1.67098547981402	0.42845781533693	1.92806016901618	0	0.337296849628103	0.208524598003244
Pcf11	-1.24252766447709	0.299920470735851	1.58529391674664	0	0.336325187084169	0.207674995288268
Wdr48	-1.97090595054987	0.556995159938008	1.88521438748249	0	0.335911429564755	0.207436503820297
Sart1	-1.97090595054987	-0.214228907668465	1.15683610140971	0	-0.335481647441682	-0.20718051056625
Pla2g6	-1.32821922754448	0.342766252269544	1.62813969828033	0	0.335122421064163	0.207161548991826
Cdc25a	-1.1996818829434	0.257074689202158	1.54244813521295	0	0.335060654862515	0.207161548991826
Rod1	-1.67098547981402	-0.171383126134772	0.942607193741247	0	-0.334876346463701	-0.207161548991826
Insig1	-1.67098547981402	-0.214228907668465	1.07114453834232	0	-0.333909545957001	-0.206317938364259
Hltf	-1.7995228244151	-0.214228907668465	1.11399031987602	0	-0.332943019539589	-0.205474770944292
Fam96b	-1.7995228244151	-0.214228907668465	1.07114453834232	0	-0.332096433762464	-0.20476300297694
Snx12	-1.24252766447709	0.299920470735851	1.54244813521295	0	0.331641345646182	0.204479755793565
r_(GAAA)n	-1.41391079061187	-0.214228907668465	0.942607193741247	0	-0.331333119478035	-0.204357243616371
Ap1b1	-1.1996818829434	0.299920470735851	1.49960235367925	0	0.330886364221694	0.204083204418207
Pak1ip1	-1.67098547981402	-0.214228907668465	0.985452975274938	0	-0.330374815869207	-0.203738344106172
Src	-2.01375173208356	-0.214228907668465	1.15683610140971	0	-0.32996297967096	-0.203502610271033
2310016M24Rik	-1.37106500907817	-0.214228907668465	0.899761412207552	0	-0.329664837563191	-0.203391256837
Lars	-1.71383126134772	-0.214228907668465	1.07114453834232	0	-0.328909861358596	-0.202780377132069
Stard7	-1.45675657214556	0.342766252269544	1.62813969828033	0	0.328244285901867	0.202421261447736
S100a1	-1.84236860594879	-0.214228907668465	1.11399031987602	0	-0.32818862058568	-0.202421261447736
Cpsf6	-1.62813969828033	-0.214228907668465	0.985452975274938	0	-0.326847210893011	-0.201169569354615
Baz2b	-2.09944329515095	-0.214228907668465	1.15683610140971	0	-0.32647124340862	-0.200973441114699
Chd4	-1.67098547981402	0.214228907668465	2.14228907668465	0	0.325553338680824	0.200185002100228
Slc20a1	-1.67098547981402	-0.214228907668465	1.07114453834232	0	-0.325353377288909	-0.200181373207031
Mrpl28	-1.54244813521295	-0.214228907668465	0.985452975274938	0	-0.324864626945693	-0.199862151924594
Klf16	-1.49960235367925	0.299920470735851	1.62813969828033	0	0.323643415465373	0.198742623219916
Eapp	-1.71383126134772	-0.214228907668465	1.11399031987602	0	-0.323251414288454	-0.198529323698049
Mcm4	-2.05659751361726	-0.214228907668465	1.1996818829434	0	-0.32273551599239	-0.198180705026555
Polr3a	-1.84236860594879	-0.257074689202158	1.1996818829434	0	-0.321599589966814	-0.197154810635213
Psmb5	-1.67098547981402	-0.214228907668465	1.02829875680863	0	-0.321354938431821	-0.19710269697489
Pisd-ps1	-1.49960235367925	-0.214228907668465	0.985452975274938	0	-0.321055046035874	-0.196990249796162
Zfp318	-1.41391079061187	0.342766252269544	1.62813969828033	0	0.320193833441209	0.196407217645389
1500011K16Rik	-1.62813969828033	-0.214228907668465	1.02829875680863	0	-0.320002891758376	-0.196407217645389
2410001C21Rik	-1.67098547981402	-0.214228907668465	1.02829875680863	0	-0.319930249512989	-0.196407217645389
Cdc42bpb	-2.65643845508896	0.42845781533693	2.05659751361726	0	0.31756481951708	0.194039718886697
Nudc	-0.985452975274935	0.214228907668465	1.32821922754448	0	0.31647907725628	0.193113691008653
Atp6v1d	-1.41391079061187	-0.214228907668465	0.899761412207552	0	-0.316235657125812	-0.193113691008653
Igfbp2	-2.52790111048788	-0.514149378404313	1.75667704288141	0	-0.316124696692102	-0.193113691008653
Gm9790	-2.18513485821834	-0.171383126134772	1.15683610140971	0	-0.315823350228342	-0.193000172518842
Sertad2	-1.24252766447709	0.299920470735851	1.58529391674664	0	0.315056383534725	0.192531585445266
Arnt	-2.31367220281942	-0.171383126134772	1.28537344601079	0	-0.314999243274201	-0.192531585445266
Dhx8	-1.75667704288141	-0.214228907668465	1.11399031987602	0	-0.314399528136522	-0.192092609248456
Ndufc2	-1.49960235367925	-0.214228907668465	0.985452975274938	0	-0.313981910488321	-0.19185238262465
Prmt5	-1.1996818829434	0.257074689202158	1.62813969828033	0	0.313157365425812	0.191627850446597
Cep120	-1.7995228244151	-0.171383126134772	0.985452975274938	0	-0.313141088624884	-0.191627850446597
Fam18b	-1.15683610140971	0.257074689202158	1.54244813521295	0	0.313111197537605	0.191627850446597
Ppip5k2	-2.01375173208356	-0.214228907668465	1.24252766447709	0	-0.312986325359461	-0.191627850446597
Tdg	-1.1996818829434	0.257074689202158	1.49960235367925	0	0.311762230048822	0.190508474470749
Tomm22	-0.985452975274935	0.214228907668465	1.37106500907817	0	0.310762929625596	0.189680758013374
Nrd1	-1.58529391674664	-0.171383126134772	1.02829875680863	0	-0.310607846431414	-0.189680758013374
r_MTEa	-1.45675657214556	-0.171383126134772	0.899761412207552	0	-0.308772300119459	-0.187895301373086
Psme3	-2.91351314429112	-0.128537344601079	1.28537344601079	0	-0.307363753892609	-0.186764669554783
Bhlhe40	-1.7995228244151	0.42845781533693	1.88521438748249	0	0.307339293524348	0.186764669554783
Lama5	-2.74213001815634	-0.128537344601079	1.24252766447709	0	-0.306524926670902	-0.186188240236532
Nudt19	-1.75667704288141	-0.214228907668465	1.15683610140971	0	-0.306414424902599	-0.186188240236532
Elf2	-1.28537344601079	0.257074689202158	1.58529391674664	0	0.305815918502693	0.185751845174279
Mpzl1	-1.49960235367925	0.342766252269544	1.54244813521295	0	0.304228608465357	0.184238151663748
1810035L17Rik	-1.07114453834232	0.214228907668465	1.32821922754448	0	0.302475120587928	0.182754327685994
Dcaf10	-1.71383126134772	-0.214228907668465	1.02829875680863	0	-0.302428434633588	-0.182754327685994
Zmym5	-1.1996818829434	0.257074689202158	1.54244813521295	0	0.302235535985605	0.182754327685994
Neat1	-1.75667704288141	-0.214228907668465	1.15683610140971	0	-0.301899729743745	-0.182754327685994
Uqcr10	-0.942607193741243	0.171383126134772	1.24252766447709	0	0.301846280644023	0.182754327685994
Cc2d1b	-1.24252766447709	0.257074689202158	1.49960235367925	0	0.301555684388224	0.182754327685994
Grsf1	-1.62813969828033	0.385612033803236	1.92806016901618	0	0.301216519249073	0.182754327685994
Xpo1	-1.07114453834232	0.214228907668465	1.41391079061187	0	0.300915768004685	0.182754327685994
Ccdc72	-1.1996818829434	-0.171383126134772	0.814069849140166	0	-0.300910500058272	-0.182754327685994
5930416I19Rik	-2.14228907668465	-0.171383126134772	1.1996818829434	0	-0.300883352448939	-0.182754327685994
Faf1	-1.67098547981402	-0.171383126134772	0.985452975274938	0	-0.300119254709493	-0.182138637640044
Hsd17b10	-1.62813969828033	-0.214228907668465	1.11399031987602	0	-0.299054541923817	-0.181195961425711
Kidins220	-2.05659751361726	-0.128537344601079	1.11399031987602	0	-0.298051195485795	-0.18032022256191
Psmd1	-1.07114453834232	0.214228907668465	1.37106500907817	0	0.29767556723427	0.180127592372703
Uqcrq	-1.24252766447709	-0.171383126134772	0.856915630673861	0	-0.296277264545884	-0.17923767330172
Ccdc124	-1.54244813521295	-0.171383126134772	0.985452975274938	0	-0.29626771542428	-0.17923767330172
Hexb	-1.67098547981402	-0.171383126134772	1.02829875680863	0	-0.296261574122283	-0.17923767330172
Ndufb11	-0.985452975274935	0.214228907668465	1.24252766447709	0	0.295055069817206	0.178141647925001
Hnrnpk	-0.942607193741243	0.171383126134772	1.24252766447709	0	0.294698886707624	0.177970496342571
Lrpap1	-1.67098547981402	-0.171383126134772	1.02829875680863	0	-0.292911563480342	-0.176243210092775
r_MT2A	-1.11399031987602	0.214228907668465	1.41391079061187	0	0.292000112632001	0.175468552012412
Sun1	-1.84236860594879	-0.214228907668465	1.1996818829434	0	-0.291370623232033	-0.175000612166185
Wdr89	-1.15683610140971	-0.171383126134772	0.814069849140166	0	-0.290770037426345	-0.174586680394543
Nono	-0.942607193741243	0.171383126134772	1.24252766447709	0	0.290552144259165	0.174586680394543
Kctd5	-2.3993637658868	0.42845781533693	1.88521438748249	0	0.290392360329659	0.174586680394543
Uqcrfs1	-1.49960235367925	-0.171383126134772	0.985452975274938	0	-0.289329553993513	-0.174104243548435
Mocs2	-1.58529391674664	-0.171383126134772	0.985452975274938	0	-0.289293434459065	-0.174104243548435
Tmem64	-3.47050830422911	-0.042845781533693	1.92806016901618	0	-0.289164085469069	-0.174104243548435
Spp1	-1.84236860594879	-0.257074689202158	1.45675657214556	0	-0.289077043858336	-0.174104243548435
Lgals8	-1.92806016901618	-0.171383126134772	1.15683610140971	0	-0.288952470920635	-0.174104243548435
Pfdn5	-0.985452975274935	0.214228907668465	1.24252766447709	0	0.288696953314573	0.174043048760408
Skiv2l	-1.92806016901618	-0.171383126134772	1.11399031987602	0	-0.288335469386595	-0.173866794415603
Kcnq1ot1	-1.1996818829434	0.257074689202158	1.49960235367925	0	0.28779393756234	0.173495089859523
Cops7b	-1.75667704288141	-0.214228907668465	1.1996818829434	0	-0.287150314533511	-0.173012630428529
Tmem11	-1.24252766447709	0.257074689202158	1.54244813521295	0	0.28508794171443	0.170990059497577
Gtf3c4	-1.1996818829434	0.257074689202158	1.45675657214556	0	0.284876283048359	0.170976874615699
1700021F05Rik	-1.1996818829434	0.257074689202158	1.49960235367925	0	0.283953518438965	0.170379894819789
Rai12	-1.84236860594879	-0.214228907668465	1.1996818829434	0	-0.283927210011553	-0.170379894819789
Sfxn1	-1.45675657214556	-0.171383126134772	0.985452975274938	0	-0.282980215072743	-0.169599895767918
Sod1	-1.28537344601079	-0.171383126134772	0.899761412207552	0	-0.282529084259048	-0.169599895767918
Rlf	-1.88521438748249	-0.171383126134772	1.11399031987602	0	-0.282522710227132	-0.169599895767918
